690
357
989
324
745
990
448
756
353
762
726
731
433
763
874
573
692
995
853
591
541
581
902
907
996
587
971
422
352
699
947
363
403
335
988
939
878
670
958
739
389
980
563
567
884
496
412
312
543
338
861
632
955
975
627
410
935
710
619
444
626
404
956
358
741
868
683
959
931
557
579
307
616
870
881
854
713
339
993
446
791
590
443
577
344
754
953
927
301
682
983
687
362
340
934
495
784
793
414
867
499
991
972
924
580
494
423
420
928
432
768
594
386
544
742
438
669
417
540
782
770
743
578
976
883
761
592
574
303
553
415
748
546
668
712
841
556
411
562
666
929
381
382
409
624
586
418
336
943
667
442
533
406
593
334
736
614
794
952
612
707
434
341
700
664
360
843
842
500
323
390
979
435
419
492
663
981
751
493
538
767
617
629
310
602
322
681
359
625
978
571
305
783
792
501
402
740
737
938
701
361
551
671
724
388
405
903
401
880
585
696
385
960
691
535
564
697
661
424
702
941
302
905
746
342
628
665
575
750
973
393
908
491
936
922
498
345
706
925
552
954
576
957
532
321
421
608
371
987
875
873
566
694
872
909
329
622
613
589
383
946
611
311
584
755
747
885
416
744
869
304
923
331
940
620
554
437
711
536
932
610
354
901
733
605
945
865
561
394
877
704
391
977
387
609
863
439
734
392
866
623
408
951
904
735
407
436
572
985
372
333
497
876
948
306
723
502
325
337
749
588
603
630
431
852
879
607
441
769
684
886
449
606
921
855
445
582
565
326
309
766
785
982
992
786
662
332
356
738
703
906
937
